"id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","rank","cell1:cell2","pvalue","avgExpr","cell1","cell2"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Injured Endothelium",0,0.531,"Fibroblast","Injured Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Plasma Cells",0,0.53,"Fibroblast","Plasma Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Smooth Muscle Cells",0,0.516,"Pericytes","Smooth Muscle Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Injured Tubule",0,0.513,"Fibroblast","Injured Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Connecting Tubule",0,0.502,"Fibroblast","Connecting Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Collecting Duct Principal Cells",0,0.499,"Fibroblast","Collecting Duct Principal Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|B Cells",0,0.493,"Fibroblast","B Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Thick Ascending Limb",0,0.478,"Fibroblast","Thick Ascending Limb"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Descending Thin Limb",0,0.474,"Fibroblast","Descending Thin Limb"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Distal Convoluted Tubule",0,0.473,"Fibroblast","Distal Convoluted Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Venular Endothelium",0,0.473,"Fibroblast","Venular Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Intercalated Cells",0,0.467,"Fibroblast","Intercalated Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Arterioral Endothelium",0,0.461,"Fibroblast","Arterioral Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|T Cells",0,0.461,"Pericytes","T Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Dendritic Cells",0,0.451,"Fibroblast","Dendritic Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Podocytes",0.02,0.45,"Pericytes","Podocytes"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Monocytes",0,0.429,"Fibroblast","Monocytes"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Injured Endothelium",0,0.427,"Pericytes","Injured Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Plasma Cells",0,0.427,"Pericytes","Plasma Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Injured Tubule",0,0.409,"Pericytes","Injured Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Natural Killer Cells",0,0.402,"Fibroblast","Natural Killer Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Connecting Tubule",0,0.398,"Pericytes","Connecting Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Collecting Duct Principal Cells",0,0.396,"Pericytes","Collecting Duct Principal Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|B Cells",0,0.389,"Pericytes","B Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Thick Ascending Limb",0,0.375,"Pericytes","Thick Ascending Limb"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Fibroblast|Macrophages",0,0.371,"Fibroblast","Macrophages"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Descending Thin Limb",0,0.37,"Pericytes","Descending Thin Limb"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Distal Convoluted Tubule",0,0.369,"Pericytes","Distal Convoluted Tubule"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Venular Endothelium",0,0.369,"Pericytes","Venular Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Intercalated Cells",0,0.363,"Pericytes","Intercalated Cells"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Arterioral Endothelium",0.004,0.358,"Pericytes","Arterioral Endothelium"
"CPI-SC0F73E9099","COL1A1_a1b1 complex","simple:P02452","complex:a1b1 complex","ENSG00000108821","","True","False","False","curated","True",0.143,"Pericytes|Dendritic Cells",0.044,0.347,"Pericytes","Dendritic Cells"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Dendritic Cells|Fibroblast",0,0.982,"Dendritic Cells","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Dendritic Cells|Myofibroblast",0,0.962,"Dendritic Cells","Myofibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Dendritic Cells|Pericytes",0,0.936,"Dendritic Cells","Pericytes"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Macrophages|Fibroblast",0,0.907,"Macrophages","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Macrophages|Myofibroblast",0,0.886,"Macrophages","Myofibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Monocytes|Fibroblast",0,0.874,"Monocytes","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Macrophages|Pericytes",0,0.861,"Macrophages","Pericytes"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Monocytes|Myofibroblast",0,0.853,"Monocytes","Myofibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Monocytes|Pericytes",0,0.828,"Monocytes","Pericytes"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Dendritic Cells|Myofibroblast",0,0.709,"Dendritic Cells","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Dendritic Cells|Fibroblast",0,0.694,"Dendritic Cells","Fibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Basophils|Myofibroblast",0,0.672,"Basophils","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Basophils|Fibroblast",0,0.657,"Basophils","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Collecting Duct Principal Cells|Fibroblast",0,0.58,"Collecting Duct Principal Cells","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Myofibroblast|Injured Endothelium",0,0.569,"Myofibroblast","Injured Endothelium"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Myofibroblast|Vasa Recta",0,0.565,"Myofibroblast","Vasa Recta"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Collecting Duct Principal Cells|Myofibroblast",0,0.559,"Collecting Duct Principal Cells","Myofibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Descending Thin Limb|Fibroblast",0,0.54,"Descending Thin Limb","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Collecting Duct Principal Cells|Pericytes",0.004,0.534,"Collecting Duct Principal Cells","Pericytes"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Fibroblast|Injured Endothelium",0,0.526,"Fibroblast","Injured Endothelium"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Arterioral Endothelium|Fibroblast",0.004,0.524,"Arterioral Endothelium","Fibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Fibroblast|Vasa Recta",0,0.523,"Fibroblast","Vasa Recta"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Pericytes|Injured Endothelium",0.008,0.521,"Pericytes","Injured Endothelium"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Descending Thin Limb|Myofibroblast",0.024,0.52,"Descending Thin Limb","Myofibroblast"
"CPI-SS0DA033F03","GRN_TNFRSF1A","simple:P28799","simple:P19438","ENSG00000030582","ENSG00000067182","True","False","True","IMEx,InnateDB-All,MINT","False",0.144,"Pericytes|Vasa Recta",0.012,0.518,"Pericytes","Vasa Recta"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"T Cells|Myofibroblast",0,0.509,"T Cells","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"T Cells|Fibroblast",0,0.494,"T Cells","Fibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Monocytes|Myofibroblast",0,0.447,"Monocytes","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Monocytes|Fibroblast",0,0.432,"Monocytes","Fibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Macrophages|Myofibroblast",0,0.428,"Macrophages","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Macrophages|Fibroblast",0,0.414,"Macrophages","Fibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Natural Killer Cells|Myofibroblast",0,0.288,"Natural Killer Cells","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Natural Killer Cells|Fibroblast",0,0.273,"Natural Killer Cells","Fibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Plasma Cells|Myofibroblast",0,0.247,"Plasma Cells","Myofibroblast"
"CPI-SS05B1FA8A8","CKLF_LRP6","simple:Q9UBR5","simple:O75581","ENSG00000217555","ENSG00000070018","True","False","True","IMEx,IntAct","False",0.144,"Plasma Cells|Fibroblast",0.012,0.232,"Plasma Cells","Fibroblast"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Myofibroblast|Macrophages",0,0.919,"Myofibroblast","Macrophages"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Fibroblast|Macrophages",0,0.876,"Fibroblast","Macrophages"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Pericytes|Macrophages",0,0.871,"Pericytes","Macrophages"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Myofibroblast|Dendritic Cells",0,0.521,"Myofibroblast","Dendritic Cells"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Myofibroblast|Monocytes",0,0.511,"Myofibroblast","Monocytes"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Fibroblast|Dendritic Cells",0,0.478,"Fibroblast","Dendritic Cells"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Pericytes|Dendritic Cells",0,0.474,"Pericytes","Dendritic Cells"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Myofibroblast|Natural Killer Cells",0,0.471,"Myofibroblast","Natural Killer Cells"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Fibroblast|Monocytes",0,0.468,"Fibroblast","Monocytes"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Pericytes|Monocytes",0,0.463,"Pericytes","Monocytes"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Fibroblast|Natural Killer Cells",0,0.428,"Fibroblast","Natural Killer Cells"
"CPI-SS0C4E86714","GRN_TNFRSF1B","simple:P28799","simple:P20333","ENSG00000030582","ENSG00000028137","True","False","True","IMEx,InnateDB-All,MINT","False",0.145,"Pericytes|Natural Killer Cells",0,0.424,"Pericytes","Natural Killer Cells"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Myofibroblast|Myofibroblast",0,0.761,"Myofibroblast","Myofibroblast"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Myofibroblast|Fibroblast",0,0.663,"Myofibroblast","Fibroblast"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Schwann Cells|Myofibroblast",0,0.656,"Schwann Cells","Myofibroblast"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Fibroblast|Myofibroblast",0,0.626,"Fibroblast","Myofibroblast"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Myofibroblast|Schwann Cells",0,0.624,"Myofibroblast","Schwann Cells"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Plasma Cells|Myofibroblast",0,0.611,"Plasma Cells","Myofibroblast"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Myofibroblast|Macrophages",0,0.587,"Myofibroblast","Macrophages"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Myofibroblast|Monocytes",0,0.579,"Myofibroblast","Monocytes"
"CPI-SS006C6537E","MDK_LRP1","simple:P21741","simple:Q07954","ENSG00000110492","ENSG00000123384","True","False","True","I2D,InnateDB-All","False",0.147,"Arterioral Endothelium|Myofibroblast",0,0.569,"Arterioral Endothelium","Myofibroblast"
