genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000171298.12;GAA,GAA,-0.400675556993013,5.1348600403611,-6.47668612019177,1.51353514077157e-05,0.000420416818245178,2.55073921571151
ENSG00000174353.17;STAG3L3,STAG3L3,0.300854835994855,6.40606654735346,6.54599599900837,1.35102393393302e-05,0.000381267189715437,2.54836301234819
ENSG00000140403.12;DNAJA4,DNAJA4,-0.506749223423578,3.71509002753265,-6.28281813432791,2.08687271685368e-05,0.000545100470722471,2.54819571467258
ENSG00000113356.11;POLR3G,POLR3G,0.899939106220836,3.8977230456444,6.25533727687794,2.18500720809955e-05,0.000562718942440897,2.53866410096345
ENSG00000260604.2;AL590004.3,AL590004.3,-0.503914258092873,3.43628712039628,-6.22891061286922,2.28395220786436e-05,0.000582033639970047,2.53315761619841
ENSG00000137975.7;CLCA2,CLCA2,-0.817666488973658,1.23093440200045,-6.08883233467489,2.89295659990229e-05,0.000704895339956143,2.53179278161035
ENSG00000135596.17;MICAL1,MICAL1,0.448908746648826,4.60483337693223,6.34161554579949,1.8921206672328e-05,0.00050191533770361,2.5262718703542
ENSG00000162409.10;PRKAA2,PRKAA2,0.34000960539937,5.62283633732713,6.41927712798317,1.66367538059631e-05,0.000449909653690052,2.51446215520217
ENSG00000182985.17;CADM1,CADM1,-0.541548131316072,4.65758309702495,-6.48908014260473,1.48303157038943e-05,0.000414311291015117,2.51044299608538
ENSG00000138769.10;CDKL2,CDKL2,-0.91849759804286,2.2646460826186,-6.10208463437267,2.82865187068918e-05,0.000693572597398241,2.50911718108412
ENSG00000109084.13;TMEM97,TMEM97,0.318347603337609,6.62354446307911,6.56055870094892,1.31927319731964e-05,0.000373480393936197,2.50690304403166
ENSG00000106772.17;PRUNE2,PRUNE2,-0.38062609576666,6.12159296415461,-6.58213478942547,1.27366576053177e-05,0.000363678607561243,2.5066983411167
ENSG00000143889.15;HNRNPLL,HNRNPLL,1.37497530826627,2.03101964423762,5.93887365599243,3.7372134982533e-05,0.000867140563962256,2.50557968553362
ENSG00000180447.6;GAS1,GAS1,-0.667885806589428,1.52472438407449,-6.07389495169444,2.96727880454804e-05,0.000722099738118049,2.50087601973373
ENSG00000261799.1;AC007406.5,AC007406.5,-0.55890113650365,3.0999502476161,-6.16411898175153,2.54695959534198e-05,0.000637839857999667,2.49119433341649
ENSG00000213983.11;AP1G2,AP1G2,0.485019039844735,6.16691623911202,6.45955783802366,1.55677982768857e-05,0.00042875392308182,2.48327195088371
ENSG00000075239.13;ACAT1,ACAT1,0.418283070302021,6.04225767522693,6.47171412118289,1.52595663772055e-05,0.000422995212974365,2.48122262070579
ENSG00000061337.15;LZTS1,LZTS1,-0.819750780312316,1.39622259585025,-6.00893126574236,3.31456103547267e-05,0.000789807901638856,2.48065347638288
ENSG00000198938.2;MT-CO3,MT-CO3,0.206455598626856,11.3215584857595,7.00177470281822,6.50626096408121e-06,0.000209928034892281,2.47771855560683
ENSG00000107317.12;PTGDS,PTGDS,-2.53552257048849,-2.01374020422417,-6.1630336508753,2.5516265976825e-05,0.000637839857999667,2.46710831215029
ENSG00000160223.17;ICOSLG,ICOSLG,-0.467804067368518,4.9359175631643,-6.37966851324479,1.77632851023458e-05,0.000477057065649188,2.45182176391055
ENSG00000132321.16;IQCA1,IQCA1,-2.85761326445552,-2.16330482207452,-6.14610997681725,2.62557135457207e-05,0.000652833880029403,2.43382951290169
ENSG00000167460.15;TPM4,TPM4,-0.222319730155103,9.62544092753238,-6.78379169537189,9.19561833112832e-06,0.000279811585024193,2.42863644102317
ENSG00000223764.2;LINC02593,LINC02593,-2.78711869590088,-1.57797284763814,-5.9683770235709,3.5527262545331e-05,0.000836310039868542,2.41704190232929
ENSG00000180104.15;EXOC3,EXOC3,-0.345203321979699,5.5052799485441,-6.38056316909848,1.77369741377551e-05,0.000477057065649188,2.41430791585283
ENSG00000276600.4;RAB7B,RAB7B,-1.32325770534944,0.440196118713655,-5.91799015365924,3.87384455783714e-05,0.000887197097556953,2.41317906186233
ENSG00000130813.17;C19orf66,C19orf66,-0.285100643493359,5.7619446899598,-6.42263659697698,1.6544721955836e-05,0.000448668861519213,2.41224022541699
ENSG00000140092.14;FBLN5,FBLN5,-0.875711914146797,1.0261943439686,-5.93678647445933,3.75063914370799e-05,0.000868183660836407,2.4107437560611
ENSG00000092853.13;CLSPN,CLSPN,0.255166592867319,6.86859597420135,6.47701213947111,1.51272437066793e-05,0.000420416818245178,2.409858979525
ENSG00000177706.8;FAM20C,FAM20C,-0.461474916153535,4.03861886111576,-6.21144432272359,2.35192006571619e-05,0.000596228601796422,2.4028213716621
ENSG00000105851.10;PIK3CG,PIK3CG,3.16986938157088,1.09421053176325,5.91271340610125,3.90918876368278e-05,0.000890049956920936,2.39208712793729
ENSG00000101126.16;ADNP,ADNP,-0.277935883234883,7.70512523790593,-6.58120051137907,1.27560589568385e-05,0.000363678607561243,2.38651557209652
ENSG00000143867.6;OSR1,OSR1,-0.641913190510863,2.62323603245921,-6.12882372028772,2.70342387027456e-05,0.00066962259533272,2.38194839426149
ENSG00000265491.4;RNF115,RNF115,0.302053640658551,6.81835639554545,6.46152553595079,1.5517465361524e-05,0.000427973895729748,2.37525503181565
ENSG00000162695.11;SLC30A7,SLC30A7,-0.271915227356435,6.48226091085428,-6.44968133016892,1.58230395120316e-05,0.000433939605461132,2.37424990998882
ENSG00000110852.4;CLEC2B,CLEC2B,-0.940791636695293,2.1471962079297,-5.98623170116632,3.44573421197122e-05,0.000815071241089639,2.36975610913849
ENSG00000109255.11;NMU,NMU,-1.02439652763874,1.34060228826081,-5.91459600353528,3.89654035226794e-05,0.000888210206441945,2.36258448985084
ENSG00000152611.11;CAPSL,CAPSL,-2.37306061949878,-1.9277211992901,-5.88659709177223,4.08915620230353e-05,0.000923018394387191,2.34800358727999
ENSG00000108691.9;CCL2,CCL2,0.620218286237523,2.05935283159727,6.01949418813526,3.25531504065837e-05,0.000776642277920997,2.34722388359744
ENSG00000108821.13;COL1A1,COL1A1,-0.502236023454525,10.7657746322134,-6.92729822255879,7.31737641402979e-06,0.000230598163686216,2.34545719614861
ENSG00000180071.19;ANKRD18A,ANKRD18A,2.14950039988201,2.15927844119374,5.88619895407465,4.09196593273894e-05,0.000923018394387191,2.3285367896822
ENSG00000197461.13;PDGFA,PDGFA,-0.487531334598143,4.13659315525321,-6.17651886511326,2.49427012883939e-05,0.000627407352977401,2.32736105104721
ENSG00000106105.13;GARS,GARS,-0.224453190348442,7.35927007533355,-6.51012980075957,1.43269639078833e-05,0.00040205318099948,2.32201678328893
ENSG00000146038.11;DCDC2,DCDC2,0.578950914714206,5.67926299969252,6.33196544797716,1.92272705564298e-05,0.000509339303404933,2.32160693320863
ENSG00000111344.11;RASAL1,RASAL1,-3.13899478498588,-2.34955372061252,-6.04604611533384,3.11123629866511e-05,0.000747773530176074,2.31784809910354
ENSG00000187955.11;COL14A1,COL14A1,-2.51929657328721,-1.16690592226774,-5.82263301974369,4.56753511161284e-05,0.00100238321343341,2.31739106326797
ENSG00000167232.13;ZNF91,ZNF91,-0.615780339904478,5.37011592867489,-6.27875706075047,2.10107862061755e-05,0.000547632341813508,2.31416756477745
ENSG00000172935.8;MRGPRF,MRGPRF,-1.75102314951116,-1.47171393302696,-5.81732203240821,4.60980388267456e-05,0.00100824551962569,2.31169929378562
ENSG00000179242.15;CDH4,CDH4,1.19471148550418,1.13979160598637,5.93363045507294,3.77103600145188e-05,0.000870831639100123,2.30559651020934
ENSG00000205413.7;SAMD9,SAMD9,-0.352168080751357,8.32441923342386,-6.5875068308035,1.26257014862952e-05,0.000362085751769209,2.29324955068953
ENSG00000148400.10;NOTCH1,NOTCH1,-0.545609725495428,5.27075012262029,-6.27726460836782,2.10632478922972e-05,0.000548264781817707,2.289578979689
ENSG00000173918.14;C1QTNF1,C1QTNF1,-1.44036572798459,1.13690677367527,-5.84789798860881,4.37193856466091e-05,0.000971519696585906,2.28353489481377
ENSG00000169594.13;BNC1,BNC1,0.310431624045057,6.18541283377026,6.37294757611234,1.79622566589503e-05,0.000481735335829834,2.27336425600793
ENSG00000145147.19;SLIT2,SLIT2,-0.508313972133858,5.39161921764081,-6.26537610035747,2.14860859020837e-05,0.000554814680318879,2.26832288872992
ENSG00000196878.14;LAMB3,LAMB3,-0.469691832076788,4.19770813158147,-6.20611796385057,2.37306657498988e-05,0.000599245538754587,2.26793606201211
ENSG00000077684.15;JADE1,JADE1,0.286188070395357,6.98408044580141,6.4306761273349,1.63266455054833e-05,0.000445055482685995,2.26069561807353
ENSG00000225492.6;GBP1P1,GBP1P1,-1.02451985505901,0.950756161064693,-5.84031768822026,4.42968636378094e-05,0.000980988857145292,2.2449251877261
ENSG00000170955.9;CAVIN3,CAVIN3,-0.559360809891718,3.49455336751305,-6.11007188073188,2.79062024314898e-05,0.000685977496937912,2.23162911793106
ENSG00000132639.12;SNAP25,SNAP25,-0.713891559977057,2.13459210997586,-5.97139583013283,3.53439483815015e-05,0.000833003311915048,2.21754499091031
ENSG00000136352.17;NKX2-1,NKX2-1,4.54437190470951,-0.678688534536898,6.48698041877016,1.48815350665645e-05,0.000415145721426513,2.21721416250671
ENSG00000184611.11;KCNH7,KCNH7,-0.4368095447633,2.65239819197688,-6.12469442455904,2.72237681434412e-05,0.000673459221095511,2.20797765490731
ENSG00000186166.8;CCDC84,CCDC84,0.459891704958587,4.33144607748606,6.09587317338866,2.85860341382382e-05,0.000698349618358538,2.20166819015294
ENSG00000133398.3;MED10,MED10,-0.55367004290381,4.00078333797192,-6.06674347763662,3.00356740357441e-05,0.00072910567534458,2.18940049013456
ENSG00000213366.12;GSTM2,GSTM2,-1.10736220026573,1.70546534563059,-5.84455545230124,4.39730478362324e-05,0.000974928098207186,2.18870752843129
ENSG00000068079.7;IFI35,IFI35,-0.378625528291585,5.7048143816258,-6.30036305344536,2.0266481401191e-05,0.000531796847995625,2.17496643735376
ENSG00000183963.18;SMTN,SMTN,0.451915034096225,6.8264955909086,6.34305791272741,1.88759016159075e-05,0.000501397583360252,2.17116270030548
ENSG00000175063.16;UBE2C,UBE2C,0.300980203954439,6.76785571192243,6.34582312688468,1.87893638370505e-05,0.000500466288284398,2.16362591725908
ENSG00000133134.11;BEX2,BEX2,-0.642362273657321,2.177142858966,-5.87403674228413,4.17877776487978e-05,0.000936084733413852,2.15425316393445
ENSG00000005243.9;COPZ2,COPZ2,-0.440974519597334,4.19436351330084,-6.12974304513002,2.69922314532817e-05,0.000669434883134706,2.13151380348584
ENSG00000143036.16;SLC44A3,SLC44A3,2.08422658884762,0.758952955782976,5.70421703524361,5.61413083016186e-05,0.00118396051910702,2.12287664707488
