,logFC,AveExpr,t,P.Value,adj.P.Val,B
HMBOX1,0.401884858516502,-0.146355263693799,0.422645546081902,0.676730821122011,0.80379048549594,-5.97743764822811
GATA2,0.405360867114838,0.0418657041384576,0.414750240401152,0.682414314538393,0.805162978958836,-5.98068595888065
TCF3,0.378568031376627,0.0443077563439668,0.407807089776058,0.687428393619079,0.805162978958836,-5.98349274948832
SMAD4,-0.363120569311034,0.0592968712635386,-0.405597575772665,0.68902712668601,0.805162978958836,-5.98437617418869
HINFP,-0.392589229321251,0.0281484127869078,-0.403648709380079,0.690438499168544,0.805162978958836,-5.98515146449056
CREB3L1,-0.397521090826939,-0.0471068128598956,-0.401879486737824,0.691720772301406,0.805162978958836,-5.98585210678403
SRF,0.343210736314449,0.0129515138300792,0.397256611849365,0.695075738956071,0.805844781020783,-5.98766854151253
NCOA2,0.355094561630104,0.0129526590163996,0.381400135767529,0.706631574433408,0.815991222857625,-5.99374161081211
ARNT,-0.388009491045607,-0.0745495145301603,-0.365238010879231,0.718485121364168,0.825142981172118,-5.99968071362804
ZNF217,0.338358331599487,0.053784813202843,0.362870214129971,0.720227894218962,0.825142981172118,-6.00052949849099
ZNF740,0.371560279453913,0.0848943026021106,0.355453259390601,0.725697049421171,0.828148397574749,-6.00315297483588
KLF1,-0.36479619743991,0.0196507871374257,-0.344788724199281,0.73358717751791,0.833882299444186,-6.00683135151378
NFE2L1,0.295008576166062,0.106220144517409,0.334593776498073,0.741158171598928,0.837129279263441,-6.01024419996406
SMARCC2,-0.297298111360079,0.0535285674315278,-0.333197630632215,0.742197092955215,0.837129279263441,-6.01070368567292
LYL1,0.303866865549395,-0.0387925380183297,0.327109213185283,0.746733556819381,0.838994073492046,-6.01268522530695
ZBED1,0.293920820161432,0.0278400007553638,0.321428153788161,0.750974994492345,0.84051432075874,-6.01450156897326
HSF1,-0.335452617469056,-0.0125064150749025,-0.308656370880334,0.760539597005294,0.847957941488661,-6.01846989753506
MEIS2,0.316306828312722,-0.0437431303020098,0.294404325140595,0.771259143494867,0.856627521973306,-6.0227099466419
PKNOX1,-0.249556979045744,-0.000917016340296894,-0.288749242610823,0.775525693841251,0.857684920252998,-6.02433729262094
TP63,-0.272650979895628,-0.0521511677062206,-0.285333985369276,0.778105907033648,0.857684920252998,-6.02530492798073
CREM,0.245727944040984,0.0506967743274122,0.277357067973904,0.784142601641777,0.861077347463234,-6.02752050350858
BHLHE22,-0.288555909492132,-0.028471924250422,-0.267468073188483,0.791645612380983,0.86393744141612,-6.03018058476066
DUX4,0.244787498483607,0.163749119101477,0.253441205840821,0.802323499716463,0.86393744141612,-6.0337892144147
EPAS1,-0.238900457910243,-0.00599723695285708,-0.252242845671858,0.803237614004806,0.86393744141612,-6.03408855778082
ZKSCAN1,-0.22187364203315,-0.0290656251909783,-0.250957797914362,0.804218174264482,0.86393744141612,-6.03440798850776
PROX1,-0.220229123899075,-0.0506242253437965,-0.246730274534396,0.807446320780124,0.86393744141612,-6.03544740238756
ELF5,-0.228747981487739,-0.0339035668968663,-0.243675833527257,0.80978088942317,0.86393744141612,-6.03618746912729
ATF6,0.260782464843029,-0.130370712482589,0.242765983354211,0.810476657164622,0.86393744141612,-6.03640614684792
ZNF24,-0.221429924531808,0.0307629106643473,-0.242738061053706,0.810498012050174,0.86393744141612,-6.0364128449632
NFYA,-0.201912616322039,-0.0614988820136292,-0.220140964602695,0.827828278036032,0.878740722509156,-6.04158223466167
TGIF2,-0.202869771272883,-0.0238104247484222,-0.216765346326572,0.830425081408997,0.878740722509156,-6.04231133412759
UBTF,-0.228411055238721,-0.00316614697066088,-0.210018723148156,0.835621056723848,0.881035244589274,-6.04373492688127
CEBPB,0.184135422939105,-0.041533964998338,0.202765726465875,0.841215594574245,0.883731906213376,-6.04521537758932
FOXP2,0.161366934990954,-0.0113804692574345,0.177511044189395,0.860760775516031,0.901012178687644,-6.04996575303466
NRF1,-0.15600128434264,0.0360151312975632,-0.172787076097724,0.864427328606337,0.901606998653921,-6.05078450045871
CTCFL,0.19808798508191,0.0838038703837016,0.165025202636042,0.870458535398248,0.904655120717465,-6.0520819556641
RFX5,0.122005399140726,-0.00893471669032657,0.138556764609947,0.891083809521579,0.922794977120212,-6.05605906307344
IKZF1,-0.104401194768233,0.0135562281874229,-0.11802824846975,0.907135767057117,0.932861417859283,-6.05866697261177
SMAD3,-0.108574383408531,0.118898801410402,-0.11792610629227,0.907215743141502,0.932861417859283,-6.05867890679609
CTCF,-0.0895271702161893,0.0386588021982165,-0.0903310393459732,0.928856411740344,0.951750759917043,-6.06152501910389
KLF6,0.0666099858277385,0.213811593691597,0.0759992696563379,0.940119075122907,0.95991105565181,-6.06270582329774
MEIS1,-0.0690136426903797,0.0285772939704963,-0.0688285422032146,0.945759181691916,0.962293433120097,-6.06322029093709
GLI2,-0.05993575750889,-0.0389077612869633,-0.0594221982941399,0.953162072006236,0.966446560814686,-6.0638179415402
JUND,0.0451395680095216,0.0815334012454965,0.0470604743555494,0.962897352469489,0.97292753322438,-6.06447009725211
ZNF384,0.035469389097027,0.140964165778982,0.0345134272595912,0.972784633990755,0.979516707582387,-6.06497721736902
ELK1,0.0186937533031561,-0.0608991421671774,0.0217728804451462,0.982828972601335,0.986218038024098,-6.06533254364378
IRF3,-0.0110983859738518,0.00945046149994366,-0.0102861146581536,0.991887407868784,0.991887407868784,-6.06551501539938
